price,area,bedrooms,bathrooms,washingmachine,dtcenter,hotwater,ac,parking,security,furnish
3616340,19.09,2,2,1,1.813167488,1,1,2,1,1
3619195,32.73,1,1,1,1.81265129,1,1,1,1,2
3619651,25.91,1,1,1,1.805434258,1,1,1,1,0
3624459,27.27,1,1,1,1.800831591,1,1,1,1,2
3628947,35.45,1,1,1,1.800149069,1,1,1,1,0
3630512,31.36,1,1,1,1.796114667,1,1,1,2,2
3639523,27.27,2,1,1,1.788546348,1,1,2,2,1
3643714,23.18,1,1,1,1.786537636,1,1,1,1,0
3647368,46.15,1,0,1,1.784331069,0,1,1,1,2
3647368,40.91,1,1,1,1.778043776,1,1,1,1,2
3651519,19.09,1,2,1,1.772527443,1,1,1,1,1
3658924,30,1,1,1,1.770280544,1,1,1,2,2
3661656,19.09,1,1,1,1.768986809,1,1,1,1,2
3667933,47.2,1,0,1,1.750695468,0,1,1,1,2
3669554,36.82,1,1,1,1.745882276,1,1,1,1,0
3680285,31.36,1,1,1,1.745401076,1,1,1,1,2
3681879,30,1,1,1,1.733768844,1,1,1,1,2
3684211,38.81,1,0,1,1.730925841,0,0,1,0,2
3689329,42.27,1,1,1,1.728310833,1,1,1,1,2
3689936,35.45,1,1,1,1.72579325,1,1,1,1,0
3696015,27.27,1,1,1,1.716345504,1,1,1,1,1
3702215,28.64,2,1,1,1.71397424,1,1,2,2,0
3702632,28.64,2,1,1,1.705098888,1,1,2,2,2
3708631,39.86,1,0,1,1.701395702,0,0,1,0,2
3721053,28.64,2,1,1,1.696846933,1,1,2,1,2
3721053,40.91,1,1,1,1.687748296,1,1,1,0,1
3724557,39.55,2,1,1,1.682809577,1,0,2,1,2
3732240,43.64,1,1,1,1.678818034,1,1,1,1,2
3753325,30,1,1,1,1.67842989,1,1,1,1,1
3756460,28.64,1,1,1,1.673349373,1,1,1,1,2
3757895,27.27,1,1,1,1.671191979,1,1,1,1,1
3767568,19.09,1,1,1,1.670634943,1,1,1,1,2
3771809,31.36,2,1,1,1.670600701,1,1,2,2,2
3773116,35.45,1,1,1,1.670398403,1,1,1,1,0
3779451,37.76,1,1,1,1.669320933,0,1,1,1,2
3784693,31.36,1,1,1,1.666252056,1,1,1,2,0
3784818,19.09,1,2,1,1.664760816,1,1,1,1,1
3794737,35.45,2,1,1,1.663380664,1,1,2,2,2
3794737,27.27,1,2,1,1.659892691,1,1,1,1,1
3801742,28.64,1,1,1,0.299881678,1,1,1,1,1
3807383,24.55,1,1,1,1.649471393,1,1,1,1,0
3813158,40.91,2,1,1,1.640695158,1,1,2,1,2
3819988,28.64,1,1,1,1.629254704,1,1,1,1,1
3823634,42.27,1,1,1,1.628792169,1,1,1,0,1
3828853,48.25,1,0,1,1.626817349,0,1,1,1,2
3830380,42.27,2,1,1,1.626602179,1,1,2,1,2
3841366,28.64,2,1,1,1.622838341,1,1,2,1,2
3844713,46.15,2,0,1,1.617409189,0,0,2,0,2
3846184,35.45,2,1,1,1.610382252,1,1,2,2,1
3853934,30,2,1,1,1.59829832,1,1,2,2,2
3864737,39.86,2,1,1,1.59304369,0,1,2,1,1
3864856,28.64,1,1,1,1.58957549,1,1,1,2,2
3868421,27.27,2,1,1,1.583204398,1,1,2,2,1
3868421,23.18,1,1,1,1.58120778,1,1,1,1,1
3868421,27.27,1,1,1,1.572722062,1,1,1,2,0
3868421,27.27,1,1,1,1.572392555,1,1,1,2,2
3871217,27.27,1,1,1,1.5667296,1,1,1,2,0
3881399,40.91,1,1,1,1.56443782,1,1,1,0,1
3905263,34.09,1,1,1,1.556430187,1,1,1,1,0
3905263,34.09,1,1,1,1.554489229,1,1,1,2,1
3905263,28.64,1,1,1,1.546970404,1,1,1,2,0
3917070,28.64,1,1,1,1.544518957,1,1,1,2,0
3917297,28.64,2,1,1,1.539481103,1,1,2,2,2
3923684,19.09,1,2,1,1.535583555,1,1,1,1,0
3927916,30,2,1,1,1.52973554,1,1,2,2,0
3929455,28.64,1,1,1,1.518610681,1,1,1,2,1
3936877,34.09,1,1,1,1.50613401,1,1,1,2,1
3937900,43.64,2,1,1,0.298993882,1,1,2,1,2
3941791,20.45,1,2,1,0.273197852,1,1,1,1,0
3942105,30,1,1,1,1.504294077,1,1,1,2,2
3945632,24.55,1,1,1,1.504232827,1,1,1,1,1
3948839,27.27,1,2,1,1.493005106,1,1,1,1,2
3951158,34.09,1,1,1,1.483835048,1,1,1,2,1
3956367,35.45,2,1,1,1.47168293,1,1,2,2,1
3960526,27.27,1,2,1,1.466842895,1,1,1,2,2
3961678,24.55,1,1,1,1.458195894,1,1,1,1,1
3964283,35.45,1,1,1,1.457726759,1,1,1,1,0
3965231,30,1,2,1,1.457353504,1,1,1,1,2
3978947,27.27,2,1,1,1.456774327,1,1,2,2,1
3978947,27.27,1,2,1,1.442285091,1,1,1,1,2
3995340,31.36,2,1,1,1.440608192,1,1,2,1,2
4018988,28.64,1,2,1,1.44035787,1,1,1,2,2
4019758,27.27,2,1,1,1.436623635,1,1,2,2,2
4026148,43.01,1,0,1,1.436227602,0,0,1,0,2
4029747,40.91,2,1,1,1.417512534,0,1,2,1,1
4052632,27.27,2,1,1,1.412676132,1,1,2,2,1
4052632,30,1,1,1,1.411639461,1,1,1,2,0
4060986,27.27,1,2,1,1.40593834,1,1,1,1,1
4063161,20.45,1,2,1,1.404607805,1,1,1,1,0
4065257,28.64,1,1,1,1.360347,1,1,1,2,1
4094848,35.45,1,1,1,1.359617771,1,1,1,1,0
4097305,30,1,1,1,1.35790919,1,1,1,2,2
4109897,31.36,1,1,1,1.357759601,1,1,1,2,0
4113494,41.96,2,1,1,1.355992362,0,1,2,1,1
4126316,28.64,1,1,1,1.333450917,1,1,1,1,2
4128412,30,1,1,1,1.323314871,1,1,1,1,2
4144737,30,1,1,1,1.322877952,1,1,1,2,2
4154042,27.27,2,1,1,1.306890968,1,1,2,2,1
4158394,31.36,1,1,1,1.301045029,1,1,1,2,0
4163158,27.27,2,2,1,1.285919866,1,1,2,1,1
4167162,30,1,1,1,1.281430698,1,1,1,2,2
4179719,30,1,1,1,1.270627721,1,1,1,2,0
4188644,28.64,2,2,1,1.269342613,1,1,2,1,1
4190789,27.27,1,2,1,1.251854464,1,1,1,2,0
4200000,40.91,2,1,1,1.244763824,1,1,2,1,2
4232564,28.64,2,1,1,1.237204394,1,1,2,2,2
4233158,34.09,1,1,1,1.228633544,1,1,1,2,2
4247779,28.64,1,2,1,1.216557702,1,1,1,1,1
4248981,30,1,1,1,1.207276978,1,1,1,2,2
4249961,28.64,1,1,1,1.202700893,1,1,1,2,0
4253126,31.36,1,1,1,1.201876342,1,1,1,1,2
4254333,35.45,1,1,1,1.20136094,1,1,1,2,2
4259750,42.27,2,1,1,1.200383009,1,1,2,1,2
4261791,30,2,1,1,1.176080345,1,1,2,2,2
4273684,31.36,2,1,1,1.173382922,1,1,2,1,2
4274023,30,1,2,1,1.165022886,1,1,1,2,2
4296506,30,1,1,1,1.155823368,1,1,1,1,2
4305661,32.73,1,1,1,1.140669682,1,1,1,1,2
4306261,32.73,1,1,1,1.132743709,1,1,1,2,2
4310526,27.27,1,2,1,1.128017265,1,1,1,1,0
4312254,28.64,1,2,1,1.126899773,1,1,1,2,0
4330181,28.64,2,1,1,1.126860832,1,1,2,2,1
4332831,32.73,2,1,1,1.116052278,1,1,2,1,2
4365789,21.82,2,1,1,1.114705224,1,1,2,1,2
4367557,35.45,1,1,1,1.107040481,1,1,1,2,2
4375528,45,2,1,1,1.106737704,1,1,2,1,2
4382514,27.27,1,2,1,1.098943609,1,1,1,1,0
4421053,36.82,2,1,1,1.094962563,1,1,2,2,1
4421053,24.55,2,2,1,1.085643801,1,1,2,1,1
4421053,40.91,1,1,1,1.078698152,1,1,1,1,0
4421053,34.09,1,1,1,1.076392079,1,1,1,1,0
4421053,31.36,1,1,1,1.074685377,1,1,1,2,1
4431735,27.27,1,2,1,1.073933526,1,1,1,2,0
4431804,34.09,1,1,1,1.053106302,1,1,1,1,2
4431939,35.45,1,1,1,1.034175869,1,1,1,1,0
4445545,28.64,2,2,1,1.020897766,1,1,2,1,1
4446333,40.91,1,1,1,1.016170734,1,1,1,1,1
4454211,27.27,1,2,1,1.013134056,1,1,1,2,1
4457164,32.73,1,1,1,1.012624259,1,1,1,2,1
4477256,21.82,2,1,1,1.006664962,1,1,2,1,2
4494737,30,2,1,1,0.999162917,1,1,2,1,2
4513158,39.55,1,1,1,0.993241698,1,1,1,1,2
4517903,32.73,1,1,1,0.990870108,1,1,1,2,1
4548841,42.27,1,1,1,0.988724478,1,1,1,1,2
4550000,20.45,1,1,1,0.979769848,1,1,1,2,2
4550000,36.82,1,1,1,0.973140339,1,1,1,1,2
4552250,36.82,1,1,1,0.971109514,1,1,1,1,2
4554361,32.73,2,1,1,0.962304342,1,1,2,1,2
4568421,32.73,1,2,1,0.961060393,1,1,1,2,0
4602610,28.64,1,2,1,0.956524923,1,1,1,2,1
4605263,19.09,1,2,1,0.951261087,1,1,1,2,1
4613107,30,1,2,1,0.927891161,1,1,1,2,1
4629013,34.09,1,1,1,0.917558734,1,1,1,1,0
4631660,31.36,2,1,1,0.908873931,1,1,2,1,2
4635080,36.82,2,1,1,0.904908692,1,1,2,2,0
4639638,25.91,2,2,1,0.895037806,1,1,2,1,1
4646130,30,1,2,1,0.894905447,1,1,1,1,0
4660526,28.64,1,2,1,0.87676116,1,1,1,2,1
4676543,30,1,2,1,0.875356885,1,1,1,2,1
4678947,20.45,1,2,1,0.873428571,1,1,1,2,2
4680534,42.27,1,1,1,0.871951348,1,1,1,1,2
4705601,20.45,1,2,1,0.870818038,1,1,1,2,1
4710093,20.45,1,1,1,0.870247417,1,1,1,2,2
4715789,38.18,1,1,1,0.863975259,1,1,1,1,2
4716394,34.09,1,2,1,0.863695462,0,1,1,2,0
4725244,20.45,1,1,1,0.858776629,1,1,1,2,2
4729371,31.36,2,1,1,0.853965626,1,1,2,1,2
4735584,42.27,1,1,1,0.8513581,1,1,1,1,1
4786903,24.55,2,2,1,0.849557403,1,1,2,1,1
4789474,30,2,1,1,0.847512924,1,1,2,1,1
4789474,27.27,2,1,1,0.845905047,1,1,2,2,0
4807177,19.09,1,2,1,0.844051992,1,1,1,2,1
4812502,21.82,2,1,1,0.840266148,1,1,2,1,2
4820474,38.18,1,1,1,0.837775385,1,1,1,1,2
4845662,20.45,1,2,1,0.835298782,1,1,1,2,2
4860425,38.18,2,1,1,0.825385559,1,1,2,2,0
4863158,16.36,2,1,1,0.82218867,1,1,2,1,2
4863158,35.45,1,1,1,0.811735518,1,1,1,1,1
4866038,16.36,2,1,1,0.810098408,1,1,2,1,2
4899365,21.82,1,2,1,0.801856465,1,1,1,2,2
4900000,30,2,1,1,0.801396807,1,1,2,1,1
4906527,39.55,1,1,1,0.801288509,0,1,1,1,2
4910352,30,2,1,1,0.795389622,1,1,2,1,1
4939843,39.55,1,1,1,0.78683205,1,1,1,1,2
4973329,30,1,2,1,0.780082753,1,1,1,2,1
4987774,27.27,2,1,1,0.779395628,1,1,2,2,1
4990834,35.45,1,2,1,0.771016318,1,1,1,2,0
5015965,31.36,2,1,1,0.767957605,1,1,2,1,0
5034277,35.45,1,1,1,0.762308606,1,1,1,1,1
5070636,28.64,2,1,1,0.759384508,1,1,2,2,1
5095263,27.27,2,2,1,0.753510554,1,1,2,1,1
5107365,32.73,2,1,1,0.751734642,1,1,2,1,0
5138811,16.36,2,1,1,0.740728906,1,1,2,1,2
5157895,25.91,1,2,1,0.736070919,1,1,1,2,0
5157895,46.15,1,1,1,0.725935397,1,1,1,0,2
5171246,30,2,1,1,0.7181282,1,1,2,1,1
5180145,27.27,1,2,1,0.711859571,1,1,1,2,0
5194737,36.82,2,1,1,0.696964302,1,1,2,1,2
5240825,48.25,1,1,1,0.696726997,1,1,1,0,2
5254878,51.4,1,1,1,0.693345589,1,1,1,0,2
5274077,35.45,1,1,1,0.689008194,0,1,1,1,1
5316174,28.64,2,2,1,0.686353915,1,1,2,1,1
5321125,38.18,2,1,1,0.686058981,1,1,2,1,2
5337095,39.55,2,1,1,0.667032918,1,1,2,1,2
5342105,56.64,2,1,1,0.659134397,0,1,2,0,1
5342105,39.55,2,1,1,0.644153432,1,1,2,1,0
5359764,27.27,1,2,1,0.643594813,1,1,1,2,0
5360555,61.89,2,1,1,0.643366086,0,1,2,0,0
5401900,28.64,2,2,1,0.628109438,1,1,2,1,1
5425043,40.91,2,1,1,0.620445812,1,1,2,1,1
5536756,39.55,2,1,1,0.607791418,1,1,2,1,1
5578273,56.64,2,1,1,0.607601689,0,1,2,0,0
5710526,34.09,1,2,1,0.603313853,1,1,1,2,1
5981252,35.45,1,2,1,0.582676441,1,1,1,2,1
6005263,34.09,2,2,1,0.555593629,1,1,2,1,2
6025987,36.82,1,2,1,0.548607397,1,1,1,2,1
6114465,35.45,2,2,1,0.542986279,1,1,2,1,2
6428947,34.09,2,1,1,0.533144371,1,1,2,2,2
6447368,40.91,2,2,1,0.532843745,1,1,2,2,2
6447368,45,1,2,1,0.496796286,1,1,1,1,1
6455024,35.45,2,2,1,0.493029719,1,1,2,1,2
6464916,40.91,2,2,1,0.491694993,1,1,2,2,2
6577618,35.66,1,2,1,0.470293903,1,1,1,1,1
6604773,34.09,2,1,1,0.468960753,1,1,2,2,2
6755313,35.45,2,1,1,0.444221184,1,1,2,2,2
6783716,36.71,1,2,1,0.441075219,1,1,1,1,1
6791811,45,2,2,1,0.438559042,1,1,2,2,2
7000000,34.09,2,2,1,0.415357807,1,1,2,2,2
7251803,34.09,2,2,1,0.378980408,1,1,2,2,2
7335780,36.82,2,2,1,0.31441178,1,1,2,2,2
